200000
512009.55,440249.43
838637.4,543721.22
224357.89,566039.41
967488.32,712991.38
229948.19,658588.06
988387.99,91419.32
246913.36,371696.4
302959.75,756821.7
12396.76,549865.62
629073.91,698338.54
28267.12,603498.46
723996.51,896246.53
3238.61,858856.81
681148.56,490296.0
787094.15,663951.61
202657.02,428925.12
786712.2,473773.1
972714.73,346073.7
905622.02,337923.7
553294.48,308796.13
828188.06,968090.65
428446.32,893619.99
898467.82,326210.6
352852.68,228608.28
47325.97,610548.81
22071.07,289036.74
48273.47,578930.09
932833.89,213370.8
263661.83,432839.16
221918.55,271435.11
15410.89,674966.76
907477.77,871736.95
630596.16,877975.88
701810.02,367194.17
137915.59,101307.26
623026.54,825996.58
33187.85,460732.75
89192.88,534561.48
239832.08,759489.27
185402.81,439566.74
422334.64,332250.38
213634.46,55380.01
178190.81,160273.96
307810.96,100918.44
997292.11,425929.32
585291.63,404043.59
453352.97,702768.07
650119.35,700979.49
762420.95,373714.58
442633.84,342992.86
697687.11,470684.43
862082.99,170562.89
70066.02,761754.43
673694.9,692172.57
203404.76,42501.97
935071.54,623855.68
263978.81,316931.11
318759.38,611092.01
566817.56,14996.41
866035.52,841341.4
820558.79,798706.73
926524.82,392781.02
931913.51,299445.1
84656.84,173553.24
706086.35,944603.53
123239.99,780921.32
975447.19,702377.91
287312.33,605676.53
328020.52,749991.81
603478.81,82397.58
51922.75,972815.54
416826.13,347804.18
506365.63,996145.76
814274.99,248400.89
166895.89,727838.33
551188.07,827511.87
5014.47,843650.23
737297.77,678861.41
5369.72,89703.28
984500.64,343482.03
784787.82,240294.23
414499.62,474013.78
914068.64,306836.07
692096.02,507963.73
534796.16,480484.3
994312.03,869668.71
185098.51,88599.54
449697.01,967432.26
610830.21,619835.32
931013.37,944532.7
613020.58,230632.33
73465.78,979444.15
996744.56,80676.7
452590.67,186449.11
498194.92,23417.6
372141.56,715282.37
565189.93,397192.16
217536.04,578865.44
148508.16,696450.72
351468.44,268306.64
769105.48,165175.17
165002.15,833205.13
643771.18,284294.17
57920.47,608556.38
27049.96,412967.52
49591.61,919039.59
156654.86,722959.95
433000.75,790.77
857563.91,727499.31
181164.26,603480.67
834171.78,607427.26
881719.44,762462.08
478031.8,282403.44
610490.51,612989.05
599899.98,597863.19
965109.1,588139.38
379015.54,480662.63
519523.68,200607.05
944745.62,542441.95
793557.11,668144.33
385616.19,935087.34
733560.01,532704.16
948632.79,917639.05
326873.96,322457.23
842850.11,332846.0
548348.68,907035.85
910073.18,860285.29
462219.62,135439.63
412186.27,503152.13
546944.56,708251.6
279677.84,728521.56
323460.37,332849.34
861348.81,279544.77
705201.58,789309.31
860820.18,79097.87
113219.18,136777.66
797576.15,682305.83
422061.61,901609.96
740924.75,132502.24
158158.0,479682.25
276766.51,662523.85
239985.85,998296.04
863457.87,755591.32
367621.22,17077.08
269555.59,95494.81
812357.31,530528.54
989711.35,425645.14
47341.91,457090.54
994386.79,749810.05
23109.89,490519.23
793040.79,761944.63
543675.59,979073.97
112173.16,459411.1
364864.1,204773.57
767891.9,242334.59
861510.46,768312.07
792305.91,440351.28
437565.94,638584.44
836485.52,930661.46
527852.9,57656.25
78868.89,857100.58
372796.82,466261.55
163597.84,633156.35
663770.55,981135.38
332657.48,183966.34
463928.34,843678.48
457377.54,469619.64
179103.18,599495.12
981118.67,302861.08
178762.5,355752.56
481698.7,74845.63
770116.81,153728.6
921379.4,269291.18
732973.05,694375.71
656900.37,961798.93
583830.43,319807.48
65182.61,377385.23
217098.57,528332.27
559054.53,400483.99
390875.01,818917.04
245171.9,610645.37
26505.83,911683.73
42589.84,987358.34
50104.2,605970.45
824772.2,264492.39
374609.31,39180.49
293940.83,178589.29
588896.87,701867.75
462089.19,45753.21
439398.3,677491.66
285794.2,401810.46
34130.86,910929.13
483194.93,11143.16
775347.65,517673.66
593448.17,52257.51
781976.23,587678.94
899928.52,603217.21
46711.53,828480.18
593820.91,610314.38
521639.24,337768.99
450974.38,788766.73
973590.31,961743.19
22472.94,181703.52
926175.75,596367.05
611894.33,132705.64
957258.05,282843.54
679267.29,821571.04
218397.65,418018.18
872736.22,39538.17
843232.98,85523.62
20347.6,130608.36
502610.55,555456.46
86949.88,531294.47
362268.5,324262.63
619964.66,707691.56
111571.61,492235.85
415543.12,92678.76
167232.91,876390.3
316798.79,819567.33
955722.21,634494.08
727884.53,427379.92
278473.95,222986.06
430953.11,117243.32
709576.02,213429.02
574141.6,459706.09
681682.06,630467.81
585848.57,977616.21
25337.91,752535.34
474244.49,717738.21
37547.86,511529.35
576905.96,798472.7
408964.74,206048.93
276684.66,248968.54
907649.57,213927.34
322730.18,799645.92
269170.12,4343.16
199675.33,713379.02
202560.18,28206.32
7438.38,732106.24
562129.82,194713.06
175071.6,88508.75
970440.81,511337.37
594750.97,269728.81
407642.42,389386.44
284206.34,226486.96
707508.65,204048.06
451973.86,973654.09
318658.77,980183.53
861510.61,277770.35
705049.78,865040.04
217945.27,491938.26
696780.33,580567.65
276989.69,875970.39
345353.83,992176.68
871597.81,60015.0
626886.52,887921.97
413212.24,330534.16
749421.97,872820.19
352012.29,733562.0
213118.15,178178.64
300393.31,376467.9
834660.68,368146.39
707140.69,439904.55
153038.13,266254.14
608433.64,501101.95
758342.33,639252.15
969247.03,137982.89
355630.45,75616.68
319033.61,461595.6
253448.78,251376.11
225803.45,417546.88
933641.88,94572.41
307730.75,786762.08
348987.97,856015.05
121736.33,460365.02
765422.37,778915.31
32299.8,690545.45
584694.21,48364.05
342583.26,522407.03
739842.57,615304.47
516839.63,844273.16
740.38,580665.41
452585.4,982036.8
144479.62,694021.17
624920.68,118383.45
813317.87,956991.22
775924.05,123510.84
588854.54,331234.96
747872.33,793647.12
67851.76,12700.68
912371.49,443743.28
497981.97,310381.79
334690.07,341974.41
655749.7,509618.43
41250.35,772035.07
839878.71,246116.11
686224.2,546741.49
769864.6,948895.71
619331.08,290461.39
625060.18,931638.09
943159.63,138692.19
344513.37,127816.61
673267.74,554877.25
777975.54,522218.68
657056.07,428027.8
472285.52,419120.23
917002.76,393851.75
131744.2,915894.23
50309.14,455902.32
507828.86,939831.87
999884.5,792873.67
958143.14,17488.26
564282.16,486633.09
19834.06,658483.14
68340.74,700106.72
653357.29,340220.61
964400.58,127800.75
305372.82,955275.89
905271.04,886802.14
127791.52,809215.12
821682.12,15385.66
745015.45,356562.33
248383.68,603797.1
566387.26,52330.02
483760.92,217538.35
451599.76,849475.02
542774.34,800907.69
687763.54,471955.05
618778.54,987167.02
191332.09,619039.21
12944.85,946714.15
623570.83,714226.72
224124.63,269782.65
206353.74,238401.78
445589.75,854859.11
636221.36,209221.94
396862.33,21594.32
653478.69,393416.6
363673.29,702205.59
476618.18,663150.7
183449.82,585660.93
292895.45,888573.98
421172.89,58317.29
153094.25,651553.59
155457.94,175350.58
383099.51,202183.73
27437.96,867620.03
487782.42,48477.91
739978.02,973891.81
929341.43,152920.6
475506.89,965025.92
808550.68,310150.07
768890.88,836056.94
64711.71,928439.08
228136.71,283409.4
460622.42,716478.77
272347.91,785066.48
511714.15,487229.07
907284.66,516189.6
143175.47,651248.23
93744.76,751212.11
999626.78,834046.69
527522.28,910670.82
929917.24,548585.28
75468.41,559757.2
906326.44,378869.44
755153.91,179648.06
87622.5,86886.34
348506.52,457902.0
400593.49,679265.0
46430.43,34535.05
870967.49,771688.21
96219.26,496631.86
910757.24,211573.89
634388.4,790966.39
275207.21,879309.5
928215.99,892797.07
783623.41,473611.29
892936.59,417470.07
403821.34,206428.13
220701.04,454386.81
524249.36,184907.54
450481.21,844957.54
507188.9,692232.22
732692.2,358629.18
298044.51,57881.27
383799.34,71994.51
135658.61,809575.64
281214.01,13843.2
40174.76,9249.93
534129.89,486453.18
846267.25,501865.73
753609.87,858374.19
643615.26,266448.12
738337.65,588946.54
15231.96,998060.03
255530.56,937373.13
487114.65,837321.73
694198.79,351965.97
75842.52,607828.48
198276.97,954148.46
563905.12,407196.59
386270.79,727545.67
46999.83,803738.38
546128.63,403092.72
769444.6,578879.39
299229.19,898415.75
592433.35,984009.43
320254.26,503251.65
439763.35,552678.55
200460.12,142361.77
213410.7,794000.95
341617.94,345400.41
663864.03,334184.49
39519.15,948276.71
460419.82,715366.02
34665.24,339878.27
361789.42,181225.23
751792.5,940110.87
294090.72,283700.9
309043.51,967498.39
280868.94,609473.16
818636.12,98170.65
827479.84,658717.03
117032.19,132544.7
738033.5,780126.32
906595.62,123993.59
952252.25,709178.63
601013.68,685913.6
934924.0,669953.66
196213.92,297504.87
855145.23,182454.78
889996.93,486160.59
793134.83,740000.96
499890.6,112082.32
165661.98,681415.21
842921.29,492722.39
256582.58,169444.64
721298.67,262818.32
414753.12,629231.83
501860.93,877303.38
490348.77,118886.13
839723.74,319586.67
649985.86,497128.06
233096.11,774456.93
154154.3,896769.47
155094.77,243212.66
967036.01,933264.44
910868.39,856933.45
671139.53,649550.05
783381.3,440744.07
991104.21,672810.96
461865.21,778074.9
761386.09,427538.88
123465.03,439085.82
481200.58,983259.27
663731.6,512506.49
824899.43,635182.28
275505.63,536783.15
384078.65,953412.74
592632.04,719208.08
544907.4,507310.1
658642.41,305889.06
303945.84,700423.48
661172.83,910149.81
506374.51,359898.13
160850.9,740390.56
487321.21,644500.16
339914.91,697562.46
924441.41,596714.95
726279.94,507655.65
868043.61,456788.06
161874.08,874854.62
444404.45,916769.07
5277.68,999983.06
326100.8,152954.52
582130.27,931008.56
747029.83,83665.18
98456.34,564089.88
201155.03,482892.58
113615.43,20838.39
29568.39,746718.25
93074.9,260419.14
126572.29,226348.08
912375.66,888137.17
957018.0,842915.52
385297.51,663281.84
345013.29,670237.37
556275.54,800722.62
410685.9,509401.08
567247.16,820232.86
424761.26,475520.33
388397.89,117509.27
811448.36,382344.17
663913.58,533333.35
4598.79,477182.47
242328.11,225155.13
36185.12,145606.31
404019.37,222794.85
987870.4,459242.12
376998.2,444444.17
220507.03,41505.24
184726.45,470943.88
347142.27,379644.94
122237.75,32264.96
573124.8,894542.96
445344.97,778393.79
517964.76,835667.23
248952.61,151881.97
683347.33,705633.18
688706.99,11249.77
867794.0,387717.43
366962.54,848153.55
759179.81,391215.77
225626.53,379456.27
654984.52,704679.31
178702.12,356927.39
398733.33,588883.54
511690.68,439094.78
32693.08,897083.91
788266.34,845000.25
649385.79,217702.22
649650.43,988451.02
498968.85,794573.82
824182.31,641152.54
95377.1,283925.98
17734.42,703713.45
99739.91,152221.12
792880.06,213103.41
708968.38,284986.78
771533.33,762189.04
741518.66,477302.1
587298.38,159753.01
352396.61,513640.1
973877.6,245296.22
944473.1,544940.95
353427.84,68926.61
129399.49,32032.02
621697.02,639041.84
631283.42,123657.43
979203.82,752943.11
321784.35,239.82
356259.98,813836.18
768793.7,565358.06
720190.25,282974.53
262117.8,681168.76
114581.58,726256.88
64613.27,299051.49
983060.08,900578.59
740646.75,603305.71
613733.87,116954.96
762903.21,527534.51
752533.16,101436.2
482588.12,223731.7
738342.47,496515.63
789982.61,365259.71
574883.59,661325.69
629989.17,778066.64
470744.05,862014.25
27012.89,531067.17
328496.34,267486.79
608035.25,326898.17
969342.72,111269.55
191510.48,60659.8
493544.16,272523.98
290079.38,580373.81
998782.12,633214.78
72189.34,321681.27
883830.03,323393.45
591940.17,207866.05
218009.77,908313.29
798241.09,164451.42
342478.7,857643.86
27713.95,306557.45
772754.12,74528.35
562980.96,178659.8
254313.91,936670.46
34707.94,335632.79
250841.04,400440.38
243349.95,709388.21
75791.27,28112.03
691199.37,815759.23
530998.12,996008.41
460771.08,373222.38
556236.01,817985.74
187143.61,142658.57
280193.86,567950.43
766252.0,820730.54
123202.12,544476.26
468465.87,934818.74
815949.12,897286.17
981236.99,933096.94
47197.17,219738.3
540034.44,786200.11
447781.24,837029.85
284988.58,678238.09
759860.67,22193.91
453439.95,690560.16
67715.0,735473.62
604003.2,696274.12
900799.65,892164.17
82119.0,520028.73
290067.45,872039.63
513421.4,364799.4
958349.3,985897.73
257335.1,850463.75
993411.79,209062.71
25772.59,35168.72
593919.05,22992.07
864576.69,893327.03
733486.63,532991.44
881327.03,429418.96
994048.9,527340.19
407635.36,210223.8
729350.02,821781.61
441240.11,944078.86
157539.46,204375.51
406591.84,806911.1
260937.58,932529.02
32400.7,466540.3
124167.43,950947.86
441773.32,758601.23
227994.92,501140.46
171230.36,715570.56
791619.47,345873.97
11660.42,841427.52
490088.79,643295.59
840911.12,653368.64
846295.59,602534.61
609076.05,908877.59
524210.94,671207.03
621353.11,493814.83
311925.76,224225.57
200424.77,877935.33
477394.55,226298.82
970447.97,813726.15
799164.26,957848.72
306717.57,258227.9
449331.3,458182.13
442914.46,401393.71
845416.59,550658.54
378836.58,853804.47
242238.85,52948.85
465271.24,464344.92
258692.15,266874.6
81990.88,181007.42
681700.74,167220.21
151014.66,864793.93
31268.47,514963.44
289532.08,379433.99
444794.23,475822.42
733996.58,73808.04
468981.02,742356.54
672330.8,293728.72
806572.08,940713.3
390472.22,863875.52
240177.94,841699.19
201835.57,964388.72
452878.73,351015.28
790754.31,496207.46
949861.01,247653.43
817096.07,891836.75
214116.45,888744.46
269267.13,10385.08
779979.89,500173.0
967694.18,403593.16
900140.85,672783.7
795834.74,986868.35
933548.96,519689.65
936974.93,13668.45
863821.83,43649.1
624149.25,438812.75
279602.63,906968.84
582985.32,283706.17
227512.18,510871.24
679132.74,465717.35
855793.43,544654.14
844031.57,943602.38
895794.58,116397.84
278774.68,193079.14
271559.16,837419.91
76681.62,63635.17
316001.34,957543.41
901689.01,108849.48
423627.38,492763.37
986887.5,569786.66
350686.9,133708.83
878283.71,927166.75
271195.53,958376.52
676439.7,753925.86
983218.45,35552.28
724360.43,354936.63
589264.13,587350.29
555994.58,975674.02
424012.96,409805.94
686971.64,658777.06
945844.94,129381.3
533377.32,597649.07
269537.49,833990.21
571875.17,855164.43
304059.22,982898.4
943141.62,53445.58
564052.97,588.75
723583.88,578837.54
361406.84,69782.34
852989.87,487818.29
409360.37,473942.72
111617.14,516214.56
315864.82,725666.19
184747.29,421901.82
281562.29,184125.91
619467.91,290883.04
183063.96,915370.1
517185.31,160103.3
276277.92,741572.36
444013.01,593992.5
894392.56,900586.65
27194.8,947576.73
793455.87,132940.23
876822.54,846952.67
675125.47,622473.87
232587.34,894597.07
723278.07,675411.21
700611.08,603249.92
487785.81,992517.09
298430.32,91384.86
101812.69,212772.72
505985.75,70387.37
557874.62,579989.7
821094.84,846038.5
677211.79,548186.19
196032.11,659076.29
519356.02,543668.39
714059.36,670495.24
233982.28,637990.52
795170.08,344549.44
233483.96,297956.66
671801.8,610171.62
503297.67,984861.56
154690.29,880531.36
927328.09,652167.0
506629.3,208097.51
284947.29,659184.99
599391.7,960183.46
498177.59,944466.64
149163.55,194735.04
966300.87,641080.46
901326.53,32580.25
100398.67,716253.27
996542.37,419493.2
764019.78,419910.66
53172.1,350529.15
180355.75,855586.94
445006.69,862970.97
941974.3,52711.1
427290.91,817981.05
200038.07,476431.71
325873.77,127535.79
795792.54,953129.1
521453.82,899010.88
713836.48,393872.52
479327.14,790145.6
692078.17,614829.16
164250.72,529857.76
217599.18,202546.16
799868.09,602055.42
100907.39,955470.96
182329.34,262637.36
808127.93,672564.22
691141.52,854932.75
645460.76,309586.82
510994.36,539353.48
857023.01,732648.11
686638.35,26775.85
370678.53,860637.65
349810.76,579739.64
656394.0,499371.12
947347.97,843984.89
681381.35,817089.44
329801.24,976465.05
620702.27,851703.69
118219.24,303873.97
364143.19,322501.4
589026.57,949830.36
91575.71,941633.72
721159.74,690255.06
900038.13,132784.79
913494.38,521096.31
638974.57,42569.88
488881.12,453817.41
227215.22,324190.8
555245.2,591243.37
461720.9,922117.14
843755.97,832530.75
954109.82,867694.92
488479.81,945798.48
458924.26,336123.18
216308.67,837662.88
561804.4,561112.71
269544.43,900310.42
867349.62,332147.75
453741.51,487192.11
927883.53,767702.78
551821.27,788615.26
454275.98,1404.4
298347.24,702389.55
383572.9,976405.8
457226.07,813677.94
655830.96,470637.04
459524.92,694100.51
391151.06,790389.19
301442.7,148765.85
288091.54,590606.32
6647.55,186246.71
563294.73,569728.03
346168.8,12326.97
371957.89,917347.39
445612.13,855271.02
429346.39,705293.17
865415.54,310914.93
672543.9,106198.57
658870.22,160619.04
40160.29,621681.23
726989.27,696480.41
490373.48,979939.73
734452.61,113409.13
789285.96,712788.45
138617.86,453192.01
504468.51,976270.91
610842.43,764425.38
726282.51,463707.26
403446.32,764383.01
37009.12,328282.45
568835.43,591225.83
804869.98,315168.23
977380.05,99823.95
588081.93,34187.05
734054.8,725557.37
878337.86,88799.99
754386.36,373324.36
239527.56,120697.12
364620.8,46820.13
122664.28,607396.51
674421.72,737256.22
530678.38,268181.79
172168.65,636330.9
89105.5,53872.15
415148.98,5638.74
768532.13,967618.8
155023.91,878845.61
50668.88,980695.0
362744.48,105258.22
557966.16,140049.57
449363.95,697131.5
976216.68,37695.54
721093.08,346382.19
151312.56,190488.08
620830.57,515971.14
131597.33,898070.68
274301.0,56566.96
948757.22,346075.43
217814.59,993117.15
653696.57,354292.51
12143.53,52288.0
293235.64,585727.43
921530.67,124848.93
282645.72,496070.76
193728.64,448297.59
487416.32,14226.26
975527.33,747404.74
80567.06,262743.33
670266.92,827382.08
525036.29,87373.6
43824.27,278990.63
547110.02,695094.93
467698.63,10052.93
639587.21,910691.41
675202.94,553217.49
127072.56,543624.25
238015.51,482549.71
218790.72,101180.3
942385.36,813544.59
241021.66,613198.96
553279.91,222890.86
936275.95,819661.74
836443.07,532276.69
828588.11,461388.5
363635.65,826630.92
492228.26,728083.51
560407.57,518896.82
887163.34,855635.34
988093.14,10061.96
908116.05,284317.4
191414.4,269340.05
611267.7,935981.16
695097.13,33976.68
332077.56,858583.44
989873.16,458910.73
590510.95,462136.77
910156.46,769725.61
289689.33,254191.62
805180.18,94347.02
148974.73,480926.8
21464.74,876781.0
71939.29,783408.01
101075.04,291922.42
585424.96,366769.53
176896.93,815097.92
362002.41,624981.8
356381.97,145412.4
592696.8,874406.23
483293.79,327105.4
37883.92,729413.94
774827.64,970220.86
100053.32,765345.66
71939.34,896690.68
152205.28,651840.53
498602.05,972306.25
37526.65,971273.23
921718.34,754237.36
326174.61,541299.5
100674.15,171472.34
684830.77,577627.9
706635.98,928812.69
849904.44,288401.9
496487.8,623781.03
630811.94,708988.66
798617.23,990714.07
672299.76,290737.76
428530.9,181630.19
928406.41,743329.97
862930.84,963803.82
699669.8,617081.08
950261.85,924086.32
23376.0,785568.79
820286.47,27196.36
225818.17,740538.64
410138.44,872512.38
400240.1,524280.45
158552.89,379725.26
645343.46,682259.24
970428.98,316021.24
916815.96,478183.01
399630.71,168034.07
677091.44,281750.1
688435.63,531244.62
424941.93,156628.95
386629.25,293588.23
741792.29,908505.74
326417.33,780262.11
129412.96,736738.59
3204.29,76103.43
141498.03,336533.36
763704.69,906934.33
973380.69,630290.87
6606.24,197103.28
87415.47,43210.62
599126.86,28431.93
661312.46,876952.5
126517.42,964103.68
362410.26,24831.48
81133.8,332712.79
620095.26,823193.62
123690.82,439444.05
313125.08,243320.07
32070.99,637891.81
40782.83,103048.92
117689.14,111114.43
958979.7,486021.25
899114.89,371036.78
411946.44,999076.18
622889.74,128540.79
561740.61,14013.1
675409.2,268828.88
314721.77,322433.67
228942.63,483420.9
467298.8,246866.93
562400.48,704081.6
533188.67,472171.61
98759.9,860352.35
243616.39,66448.9
588550.36,937116.77
861133.93,571887.26
92556.55,212438.48
346216.79,644564.47
885363.9,931751.75
695676.85,536710.59
76106.74,504180.61
47985.61,623614.05
330747.71,268298.73
518841.88,440106.18
151842.57,928045.11
762111.26,617907.66
760682.4,28772.96
673098.41,3246.87
719.2,47591.97
324170.75,942412.62
309590.28,948992.97
20097.15,496240.43
835067.47,252390.27
914046.56,205832.27
837315.17,645649.98
183650.29,842716.09
822082.43,487820.46
918523.63,826210.98
947959.73,523418.71
725512.6,871291.72
983771.81,56718.18
653743.45,791537.07
583528.99,13905.38
450956.58,656308.58
926983.9,457106.07
375248.53,740984.1
432886.65,281447.89
592746.14,401586.27
23785.85,400076.23
818373.19,941236.89
208712.43,291610.07
551207.69,398318.12
499977.13,667161.51
921332.65,429064.1
458470.49,23909.22
156014.74,492637.88
717763.48,475574.85
65899.87,357387.03
570055.63,696326.75
93655.85,517634.64
735004.96,429918.84
809735.37,25100.75
661705.76,807699.23
79218.39,524459.89
225605.54,818655.44
121757.38,687965.45
38980.02,87872.12
646303.92,473435.8
111926.95,320614.4
4957.75,698921.06
810562.75,378928.74
914567.46,708198.06
110302.97,388098.09
415953.96,262295.79
997990.66,202455.42
345297.56,761627.6
386598.58,424885.66
775728.94,397664.24
245457.76,241546.61
269988.59,518742.78
24974.91,14337.4
221584.68,960151.97
258279.33,852616.11
41250.7,881699.32
671895.75,609669.15
246365.33,333635.85
786463.15,32728.02
842409.03,30671.99
22382.87,238371.2
225892.97,547109.72
870925.83,114836.64
574887.58,501072.44
49003.79,913717.94
329502.19,206565.31
739080.13,666583.64
533847.95,626828.46
699521.08,195678.75
881466.19,892618.51
387946.04,389303.69
928107.27,462707.18
149347.73,37496.86
862197.79,366771.52
913996.94,459188.34
944853.69,975698.01
957024.73,550235.11
239738.23,944283.6
727959.83,638840.42
892962.27,566728.02
533561.48,370656.09
877472.07,110052.98
14415.39,616094.31
344707.61,529718.66
146573.07,60939.41
694534.42,323933.21
970133.14,50200.13
453955.57,840989.48
319944.15,312316.46
727380.12,905049.37
71982.4,305770.03
399763.5,234611.49
972689.79,648635.32
939930.97,920025.05
894318.2,700539.59
521014.07,507531.9
685456.31,820366.15
581902.93,776272.13
13512.97,837433.23
124809.6,922758.2
417790.62,973459.31
355593.24,675548.62
723229.34,227887.2
615850.81,644974.49
907317.32,315622.79
70115.59,886739.45
978331.97,49128.46
339691.24,217419.29
496895.43,782066.67
316405.02,810223.1
890192.68,324457.85
744776.28,98898.18
315498.62,998145.83
389061.65,200030.84
355650.05,540271.52
828635.95,809174.06
657189.88,529882.35
54873.31,551394.05
238103.58,155662.2
791513.13,869718.48
824850.8,430987.85
22900.29,95288.09
482219.42,12792.15
302276.82,970846.15
900304.02,220946.84
41927.07,689382.78
624371.6,281704.7
65828.71,529486.82
340754.78,103160.63
749221.67,372254.23
173886.36,301925.73
674638.15,589549.21
309110.26,284785.81
19493.65,711061.2
309924.77,515465.22
608379.32,182526.63
371783.44,846890.32
117328.97,64452.9
719551.52,231871.15
132908.28,876119.16
756519.2,4024.92
54318.3,571446.62
961501.99,32768.15
863404.15,651189.94
106938.13,696054.08
51467.39,409350.42
764484.42,369000.97
962659.14,369479.36
750332.17,477794.41
519642.2,969355.8
415576.8,937065.12
934706.87,90128.01
986842.17,102163.61
105930.9,102335.79
612105.23,191395.42
266174.12,818767.88
37917.09,823275.7
561033.43,776569.77
763070.41,760455.34
235795.76,213852.2
278339.36,342071.67
20780.35,423611.07
161040.43,304221.79
201678.77,851691.17
140199.35,997748.93
132603.55,686620.35
285381.41,549617.92
710754.11,307295.84
158285.68,797931.64
275526.57,157551.04
666157.54,274242.85
240520.35,873543.21
284822.71,619148.36
478972.3,894484.92
939729.73,664237.26
66615.44,709123.45
88755.75,848815.21
126039.82,581784.26
189185.16,656643.91
319351.83,919421.91
166692.79,202062.61
198596.28,49120.97
779581.29,149653.94
988464.09,713449.16
291218.64,588140.78
506805.7,614052.05
178911.18,302220.84
432738.53,853162.46
533008.47,15765.39
36707.75,338751.94
991150.74,613125.42
439495.31,734875.27
173639.26,66019.56
168314.64,44468.24
127746.24,958399.95
199609.02,215440.7
803289.2,713189.24
921421.98,737017.17
